      -580.585519     -2.36217506     -52.5728074     -1128.09889 00211
        126.59785      1415.81881     -254.531023      403.868244 20002
       285.163037      1528.95761     -262.366689       524.54289 11002
       87.2313289      827.436651     -148.140404      134.729826 02002
      -437.474844      1381.10575     -306.118621     -1066.65911 10102
      -115.003323      412.864165      -91.360918     -278.605763 01102
        21.632525      -7277.7919      1344.95759     -565.526979 00202
      -169.845653     -13532.2322      2576.65811      -346.33377 10030
        675.04373      46475.9746     -8677.54206       1025.5857 01030
       140.801751      -1898.7185      362.709017      3.59228402 00130
        227.88884      1999.70706     -360.450643      294.476888 10021
       30.0229755      779.051924      -145.15416      13.5349026 01021
      -430.758958     -427.690113      48.6220252     -648.297853 00121
      -19.9914789      464.398712     -90.4404176     -47.9412273 10012
       8.52348482      252.961853     -47.5779578      10.3998316 01012
        4.9217026     -1070.66316      198.524092     -69.2321964 00112
      -7.83692613      19.2192482     -4.23429461     -8.89679092 10003
       -3.9697386      12.9726414      -2.7750108     -6.14730844 01003
        3.4141648     -28.5448266      5.51007159      4.36330601 00103
      -356.274246       3938.7069     -773.012154     -585.058388 00040
       -112.27105     -98.3321355      11.0823895     -160.172025 00031
      -5.13317539     -181.832909      33.1127207     -30.7441245 00022
       1.02960511    -0.725228454      0.19591793      1.51762649 00013
    0.00171583105     0.553153506    -0.105688564    -0.100026458 00004
       121.195758      9.25313566      8.47585817      200.375156 50000
      -1591.00257      -106.26482     -116.387883     -2729.99641 41000
       6985.63137      468.018172      523.294958      12623.7436 32000
      -10127.2984     -1252.39997     -678.870868     -20148.4799 23000
      -1598.77441      3170.58976     -714.750903     -846.805651 14000
       4225.60856     -5223.97545      1385.68811      10874.8003 05000
       7.60690681      255.811534     -48.8855213      11.7403879 40100
      -14.9399541     -2509.42845      481.000269     -11.4356868 31100
      -152.402116      7349.77681     -1409.18841     -307.746544 22100
       425.667285     -4502.48008      865.527129      850.839406 13100
      -782.848506     -7427.45374      1390.45209     -1544.57489 04100
       48.8103021     -21.9397017       7.8962551      75.0651921 30200
      -293.748683      280.111782     -75.7691424     -472.838227 21200
        657.81212     -668.934143      184.246602      1379.50239 12200
      -1468.90014      59.8029968      -150.00599     -3209.93557 03200
        6.9532723      28.5946674     -5.55060658      9.27621628 20300
       13.0859457      -158.17609      34.7433351      24.1757756 11300
      -169.383066      -536.49399       83.076834     -290.602078 02300
       2.30662523       -62.36189      12.0015127      3.24974125 10400
      -18.6643875      89.1339329     -19.0208152     -55.0413288 01400
       3.36614969       1.5650928   -0.0895680377      5.35992773 00500
      -83.3816337     -699.819571      128.178309     -144.983696 40010
       268.369707      5142.27751     -956.741854      449.744149 31010
       439.152918     -6612.04195       1248.1571      790.255296 22010
       168.552999     -6043.04046      1143.92137      253.363546 13010
      -135.652542     -3072.18197      570.302637     -325.285346 04010
      -450.361733      238.081963     -81.6138166     -733.851132 30110
       2136.50752     -1959.61035      543.631102      3456.55536 21110
      -304.201872      4042.02408      -787.44661     -717.147641 12110
       67.3489189      3880.29083     -724.244958      103.655238 03110
      -52.8539098       55.516847     -12.8288919     -68.0963336 20210
       22.4170632      531.854315     -102.755118      21.1731961 11210
       1025.83112      7961.77549     -1433.60224      1755.71453 02210
        -96.57416      365.856262     -76.6739702     -118.534992 10310
       365.408508      1203.46573     -194.560084      730.618481 01310
      -43.3403331      6.26673908     -3.41306058     -67.0292382 00410
      -64.7238846      181.931926     -43.7128336     -90.4141411 40001
      -6.40695784     -296.032498      71.3304355      76.8940214 31001
       900.041116     -319.052514       136.50482      1113.20284 22001
        449.16536      57.0116634      26.3712352      492.820435 13001
       114.473382      185.758877     -25.3238079      84.8970121 04001
       26.3779072     -247.040945      52.2800364      164.883106 30101
       112.617268      34.3188901     -2.08494688      -79.996738 21101
       45.5566221      848.327618     -145.825284      210.639457 12101
       15.2304236       444.79925      -74.670811      169.403442 03101
      -63.6538599     -1035.31997      188.230813     -195.437523 20201
       247.326451      3243.52474     -594.072199      520.286107 11201
       169.265968      1534.06983     -279.202722      229.148251 02201
       -307.87018      -290.94915       28.284541     -457.705524 10301
       559.431472      937.262444     -129.167946      592.271505 01301
       44.8362165      99.5956309     -17.6280381      45.7062846 00401
      -14.6285127     -872.002995      160.845575      -122.00673 30020
       467.167401      749.529361     -96.7337442      952.310061 21020
      -355.080362      1545.24003     -328.227837     -1071.95691 12020
      -236.832725       1149.5331     -242.487721     -767.083653 03020
      -80.8268451     -2589.89849      485.076764     -197.335391 20120
       226.570984     -235.485422      57.9435601      370.071034 11120
       209.288694      116.809217     -9.53620203      399.724661 02120
       135.837732     -1024.42702      200.756508     -68.8908755 10220
       547.781048     -5242.19258      1040.37521      1070.26447 01220
       211.206848     -186.917449      46.5263852      341.172026 00320
    -0.0815077512      1571.71528     -321.607713     -406.107349 30011
        23.398591      390.684586     -74.6678714    -0.852532303 21011
      -25.3504176      158.843366     -31.7842312     -40.3740606 12011
      -20.1822165      72.4541767     -15.0271936     -32.1497748 03011
      -58.3255789     -1480.00414       287.57961      55.0162926 20111
       26.3805871      268.591025     -46.9283914      57.7522383 11111
       33.8692211        195.9141     -34.3449104      44.8527957 02111
       131.899618      563.661549     -102.847165      84.3555487 10211
       69.3137975      72.9297518     -10.2561434      66.2116506 01211
      -142.375511      1394.18644      -268.45336     -101.272106 00311
      -55.1226282     -4925.70249      917.441479     -109.789358 30002
      -120.142635     -966.603546      169.256379     -236.543635 21002
      -48.8922556     -165.363275      26.1685595     -93.7254472 12002
      -15.5987024     -24.9625802       3.1270228     -29.3609641 03002
      -28.3719046      121.165914     -22.8954625     -61.6530272 20102
         -15.0148     -102.924507      19.2091388     -21.9906573 11102
      -7.24214158     -52.3654915      9.66108587     -10.7115362 02102
       27.5483869      -168.86429      33.7493973      50.1560965 10202
      -3.41774781     -92.5613545      16.4384497     -16.6996596 01202
       6.67242903     -60.4230042      12.0597658      10.7898769 00302
       33.3624533     -2656.32951      510.684859      104.879153 20030
       111.916237      3019.31019     -557.649291      190.029626 11030
       62.9929531      1227.20677     -225.308481      122.593777 02030
       337.948067     -1936.36787       397.38165      621.219087 10130
        118.60394     -2139.05553       415.26654      257.944839 01130
       34.7587881      1491.13203     -284.795157     -23.8565293 00230
         14.44003      218.769138     -38.4104489      41.8947316 20021
       10.8857471      85.5388765      -14.864931      21.0507109 11021
       7.20899319      28.5552798     -4.71751182      11.3648917 02021
        18.691663      131.344153     -24.3095193      20.0925645 10121
       5.42693157      42.3227064      -7.8961737     0.939838561 01121
      -27.8421168      272.328505     -52.6122965     -22.4027936 00221
       4.53878784     -18.8470591      4.39531751      14.3359932 20012
       1.30127881     -10.5178621      2.27088403      4.25927783 11012
      0.439954674     -1.41689215     0.362843146      1.43800336 02012
     -0.454888716      63.6845986     -11.8206636      5.49557552 10112
     -0.794853711      7.22948603      -1.4577593     -1.22189187 01112
       4.69860932     -10.5485062      2.32861732      8.70650519 00212
       1.60978138      -1.0781747     0.338580665      1.79934071 20003
     0.0797511321     0.536067185   -0.0926719259    -0.060604704 11003
    -0.0556225299     0.508199747   -0.0999058896    -0.140965243 02003
     -0.275645128     -1.74791226     0.328241408    -0.200299106 10103
     -0.118637226     -1.35280121     0.247707252    -0.197951598 01103
      0.508902152      1.10800876    -0.178761546     0.464616118 00203
       90.8111924      -452.74103      94.5506417      195.389915 10040
       19.9819046     -565.212905      108.883664      60.0876045 01040
       22.2217672      624.789981      -118.16988       5.7897215 00140
       7.01247738      29.5526666     -5.09479852      11.3964218 10031
       1.83865136      10.2717278     -1.81871759      1.98485401 01031
      -5.24738806      73.8372536     -14.1585773     -4.36920438 00131
     -0.854949767      16.2506871     -3.09878678    -0.962850155 10022
     -0.323010304      2.47784373    -0.497283263     -0.68345966 01022
      0.810120969     -3.57987202     0.731622397      1.58022546 00122
    -0.0952394439    0.0920161047   -0.0231783973    -0.156013936 10013
    -0.0252782014   -0.0247806259   0.00266698184   -0.0520645762 01013
      0.127225837      0.18283204   -0.0256635699     0.159230945 00113
    -0.0317723899  -0.00668917491  -0.00151340184   -0.0547194843 10004
    -0.0120160043   -0.0168614161    0.0020037734   -0.0233651696 01004
   -0.00224519906   -0.0223426326   0.00418120385  -0.00397662673 00104
       8.77478109      172.277647     -32.4093773      6.10942738 00050
     -0.908773494      17.1412518       -3.265956    -0.726423108 00041
      0.153265602    -0.233789977    0.0560552179     0.344465521 00032
     0.0215346914    0.0137811987  -0.00102423208    0.0278322499 00023
    0.00106813956   0.00642182996  -0.00109098649   0.00259562035 00014
   0.000111030463    0.0008116611 -0.000147515711  5.26910326e-05 00005
      -141.225403     -3.69218923     -10.5961914     -200.125655 60000
       1844.59298     -8.36703199      149.669757      2633.29402 51000
      -7369.18005      544.193587     -696.411422     -10526.6453 42000
       6015.63199     -2818.45238      1012.03878      8073.82557 33000
       10016.1844      3121.61369      247.924072      15753.2232 24000
       7297.18426      3316.60565     -4.21512334      12299.9448 15000
       3919.10465      1323.38098      87.8448061      6928.88429 06000
      -10.9821464     -335.010138      64.1178975     -15.2057533 50100
       41.5370447      3382.86166     -646.567773      48.5780022 41100
       34.8829018     -11018.9907      2099.24629      54.6845017 32100
       170.470809      9757.22141     -1858.35928      362.252108 23100
      -130.874518      11433.0897      -2188.2455     -238.191822 14100
      -241.566015      6592.94326     -1268.04799     -466.831778 05100
      -42.3956094      56.3212648     -13.0709777     -31.2269755 40200
        354.28399      -619.61846      136.992862      212.002889 31200
      -1045.30811      1887.74356     -429.067737     -1093.52764 22200
       555.348353     -2993.74975      627.535665      1226.16432 13200
       1026.84135     -3108.05993      680.746935      1841.14414 04200
      -2.84199416     -138.784207      27.4387165     0.509563342 30300
      -64.4928683      1298.99569     -259.710866     -133.378622 21300
       280.620738     -3818.47458      756.235026      569.879963 12300
       178.698695      5366.73737     -985.383751      329.846303 03300
     0.0682384852      104.468659     -19.3705654        16.87608 20400
       23.6932241      128.389316      -24.624446     -57.0318463 11400
      -36.5785936     -1372.90999       266.05613       266.64377 02400
      -6.36963725     -29.6113908      5.33260241     -10.7775691 10500
      -29.0703078      70.2964758      -16.062071     -43.0590913 01500
       3.76804893     -3.67222181      1.07194779       8.6148883 00600
       185.051883      1143.30089     -218.131156       315.04003 50010
      -792.297178     -5382.18727      1040.31963       -1329.379 41010
      -383.472218     -2426.09995      446.539488     -582.949661 32010
      -147.293035      887.445525     -179.599564     -222.822949 23010
      -88.0695513      1223.77904     -240.535787     -155.172727 14010
      -58.2277269       730.45835     -144.087278     -111.610328 05010
       121.100785     -417.046546      90.8118592      274.904235 40110
      -261.976355      1922.29118     -392.209852     -456.780293 31110
      -135.752785      1150.83913     -228.175222     -214.511371 22110
       201.895555      165.772505     -11.8930154      382.474187 13110
        204.09304     -51.2987082      28.3742475      374.969816 04110
       28.9873686      542.896888     -105.683772     -3.28502664 30210
      -107.093458     -2621.09154      502.973115     -118.769755 21210
       67.5579349      281.556874     -39.9877629      148.416368 12210
       40.4936423      1253.43136     -231.212556      66.9124527 03210
       57.5232256     -1863.95371      355.176581      31.1562256 20310
       49.8762274      4289.82412      -806.83139      89.7776558 11310
       163.738807      2567.06067     -468.934593      330.133365 02310
        204.97867      915.495359     -164.754085      304.830344 10410
      -168.461483     -3021.22301      580.031649     -209.971068 01410
      -144.938732      35.8088671     -21.7512245     -317.977533 00510
       350.752346      163.645645     -2.94128054      452.617404 50001
      -1638.69501     -1088.37716      69.9260871     -2074.41639 41001
      -432.122479     -315.839924      22.9133106     -539.034102 32001
      -69.1720963     -10.0262631     -4.34406067     -91.8620339 23001
      -7.05817706      42.0239907     -8.66909779     -15.6881675 14001
      -2.60855575      33.8402203     -6.61226928     -8.29926446 05001
      -212.075591      497.894663     -109.399769     -343.818222 40101
       235.650324     -1897.08033      366.648399      132.766335 31101
       105.807371     -531.344531      106.438824       113.37758 22101
       36.8892102     -81.5492923      18.4483317      63.4262697 13101
       13.9508758     -6.31096983      2.66618267      33.5133535 04101
       120.980594      1036.25448     -184.126691      153.461748 30201
      -169.844098       460.80097     -100.384852     -157.935427 21201
      -82.8213957      111.104714     -28.0811398      -93.260609 12201
      -31.2125722      24.5215293     -7.42661359     -43.0786682 03201
       538.614019     -419.480693      126.315651      891.090615 20301
       270.681244     -418.923794      102.379883       342.49605 11301
       100.401319     -75.2769586      23.0692916      122.524845 02301
       184.027813     -218.966918      61.6058344      263.184949 10401
      -23.0544611      54.6369702     -11.7676941      9.52632995 01401
       208.333189      225.948751     -21.7484504      431.501588 00501
      -301.275591      1832.82662     -368.002634     -557.746062 40020
      -177.685831      969.927486     -197.845082     -301.202122 31020
      -16.2482448      268.590382      -52.154077     -51.7374333 22020
       28.2057649      32.3984001     -3.78381673      30.4591475 13020
       16.0408319     0.734508552       1.0924278       12.700382 04020
      -27.8880138     -1575.16538      298.299225     -135.717916 30120
       4.24484779     -603.383474      118.035677      5.64275449 21120
      -4.61079657     -60.8993335      12.6054474     -4.74226756 12120
      -4.58106471      86.7052731     -16.3861384     -7.61428541 03120
       14.5540077      1608.63541     -306.546881     -122.768628 20220
       68.9727293      932.603496     -170.621409      106.569085 11220
       67.2728146      383.587845     -66.4873683        123.4229 02220
      -82.8563475     -341.242217      65.3960486      -70.539462 10320
      -101.643038     -866.956453      161.105328     -144.606703 01320
        599.46095      30.7336118       56.954337       1306.1582 00420
       2.54452411      1508.29174     -291.534598      -152.48595 40011
       35.2366022      127.985708     -22.9921803      24.6455492 31011
       10.8823193      4.61784327    -0.462849762      10.2304212 22011
       2.84528792      2.86604063     -0.44332653      3.09008895 13011
      0.959588071      2.89390759     -0.50658004      1.34220273 04011
      -41.7334742      -207.85772      38.2836395     -19.9242276 30111
      -34.8365687     -53.9207317      7.63900704     -44.1396019 21111
      -14.0609896     -20.5488299      2.73436989     -19.7448479 12111
      -4.59636826     -5.64747886     0.669131426      -6.9396876 03111
        90.652461       -129.0003      31.0759363      107.545089 20211
       24.0151852     -107.129433      21.9012922       25.084543 11211
       7.96614538     -36.4087474      7.38637455      8.19725182 02211
       2.69499416      128.919031     -22.9770699      22.3286116 10311
      -3.69304069      75.0060598     -14.0671742      2.33346836 01311
        2.8713187      83.2238347     -15.1174236      11.3091129 00411
       89.7407238      -462.49864      95.3857461      186.044099 40002
       27.2482698     -1.84677197      2.59152447       47.348226 31002
       9.79888275      24.6555416     -3.86787718      16.1765675 22002
        3.4995919      11.9137672     -1.96838242      5.83963552 13002
       1.14304508      4.42801063    -0.744494751      1.93761924 04002
      -15.0187322      188.440831     -37.4726709     -45.6143992 30102
       -4.4817637      50.2930465     -10.0363306     -11.7333343 21102
      -1.77696681      14.3496224       -2.895758     -4.02451516 12102
     -0.740427516      4.00929671    -0.826057338     -1.53969613 03102
       5.33150895     -163.429913      30.6898865     -3.83096664 20202
       3.19428071     -38.4700468      7.40184947      2.21854767 11202
       1.37185266     -11.8855525      2.31862458      1.30334289 02202
      -2.99179859      81.9300798     -15.5628562     -5.42296623 10302
     -0.401719957      28.1615337     -5.33524746     -1.11960404 01302
       2.93917156     -139.198866      25.7622454     -9.31645688 00402
       8.43838041     -466.130682      90.2960221      10.2774481 30030
      0.888529124      141.541625      -25.639301     0.898254804 21030
      -1.77630294      90.7900647     -16.8591373     -2.57123195 12030
     -0.581300131      57.5877655     -10.7646517    -0.634743224 03030
       43.3804216      333.426211      -59.497703      65.4371234 20130
       14.6016491      174.503685      -31.731318      25.4894597 11130
       12.0149205       61.330384     -10.5341671      22.6545152 02130
      -44.0709924     -28.9965795      3.62963318     -61.8761616 10230
      -26.1823181     -164.436904      30.0117111      -39.293613 01230
       165.910274      2.51777437      17.0094343      372.879878 00330
      -5.37555161      49.7122904     -9.88395359     -6.99690328 30021
      -4.41179925    -0.945438377    -0.202219709     -6.34510818 21021
      -1.82339699      -2.5199045     0.322156937     -2.56229621 12021
     -0.650064609    -0.637954726    0.0659049754    -0.925435495 03021
       6.37465852     -45.0766829      9.03419967      6.96720669 20121
       1.33146712      -18.751772      3.62067913     0.596164796 11121
      0.642619349     -5.80341312      1.12826949     0.457680568 02121
       2.73591628      21.7927765     -3.86094254       5.2560733 10221
      0.207116274      10.9140404     -2.00400461      1.14019044 01221
      -5.31505123    -0.148238254    -0.220090125     -4.56778568 00321
       -1.1597207      22.4034507     -4.40959477     -2.99712638 30012
    -0.0806627998       8.3759984     -1.61281433    -0.421161983 21012
    -0.0090006691      2.87893834    -0.551495301   -0.0918469912 12012
   -0.00139865319     0.992540223    -0.189618432   -0.0222899126 03012
     0.0791571501     -7.98945902      1.48483741    -0.776539592 20112
       0.45901316     -1.70012004     0.359345728     0.673101974 11112
      0.214109718    -0.684458686     0.147047295     0.329094056 02112
     -0.116126279      10.4704244     -1.98381189    -0.284542362 10212
     0.0849695119      3.77847282    -0.711910902    0.0383165032 01212
       0.33898868     -16.7274188      3.09502049     -1.12317312 00312
      0.154307986     0.588062504    -0.098188259     0.267281196 30003
   -0.00503402476      0.31022252   -0.0587815528  -0.00816335216 21003
    -0.0170586573     0.132145862   -0.0261965031   -0.0264408545 12003
     -0.012316427    0.0589214476   -0.0120544991   -0.0192289462 03003
    -0.0789943413     -0.23129777    0.0358122886    -0.137461325 20103
    -0.0279072461    -0.119844585     0.020107917   -0.0431722031 11103
    -0.0053627427   -0.0737054338    0.0133753676  -0.00666578049 02103
     -0.103295279    -0.131866568    0.0170484906    -0.149348679 10203
     -0.028846366   -0.0286156145   0.00311091577   -0.0491672345 01203
     0.0334907471    -0.171415208    0.0319090354  0.000264174514 00303
       2.05282365      92.9514773     -17.4861192      1.87880515 20040
       1.97692685       36.556771       -6.740305      4.19933455 11040
       1.42283113      10.6748757     -1.90803513      2.20694796 02040
      -10.1637035      -16.181359      2.59490812     -14.6991923 10140
      -5.00683922     -32.5929644      5.94553753     -7.53235225 01140
       32.5824231      33.3219733     -2.79931249      75.1269856 00240
      0.408437837     -11.9086987      2.30103065     0.434673961 20031
      0.106122187     -4.11850478     0.784828995   -0.0241719913 11031
     0.0910842344      -1.1512306     0.222338378    0.0650755843 02031
      0.801530698      4.04088508    -0.705395552      1.17582267 10131
       0.10857355      2.14929164    -0.393595137     0.244034361 01131
      -1.69942006     -1.98717773     0.283016514     -1.81291906 00231
       0.05862604     -1.07170565     0.203051844    -0.078848132 20022
     0.0722789589     -0.22570648    0.0488584867    0.0975181111 11022
     0.0228571367   -0.0844497117    0.0177938928    0.0229095213 02022
    -0.0454254877      1.25280948    -0.241603288    -0.121549961 10122
    0.00980829767     0.451197781   -0.0857675735  -0.00542127023 01122
     0.0801224459     -2.95316292     0.549820923     -0.13520224 00222
  -0.000730363937    0.0449925887  -0.00887540621  -0.00403491366 20013
    0.00099498974    0.0205253479  -0.00383828102    0.0017265957 11013
    0.00116646115   0.00601582423  -0.00106078228   0.00198637814 02013
    -0.0134868483    -0.015561002   0.00191566688   -0.0174406238 10113
   -0.00268067831 -0.000377043028 -0.000156609306  -0.00396437579 01113
    0.00771766887  -0.00687056179   0.00144702378   0.00626884175 00213
    0.00765713627    0.0372796858  -0.00634367574    0.0140823952 20004
    0.00287147533    0.0112186164  -0.00185698838   0.00525089193 11004
   0.000773476887   0.00354124137 -0.000599142131   0.00132741441 02004
   -0.00150181339   0.00698201513  -0.00147489938  -0.00317410087 10104
  -0.000423289695    0.0023258708 -0.000487437844 -0.000944232053 01104
   0.000799700486    -0.017440295   0.00328848114 -0.000210869974 00204
      -2.07667921     -12.2251297      2.22009424     -2.95386472 10050
     -0.717092288      5.02660033    -0.961878903     -1.07253816 01050
       6.02669283       14.586533     -2.10372318      13.9533275 00150
      0.192365925      1.14833623    -0.203401715     0.255644048 10041
     0.0276607569     0.499849461   -0.0917611795    0.0448928905 01041
     -0.451649124    -0.665641087    0.0986299296    -0.540270325 00141
   -0.00917022422     0.203804835   -0.0394910394   -0.0235334281 10032
     0.0026688663     0.104985037   -0.0197994148   0.00130326575 01032
     0.0181300198    -0.551030202     0.103151564   -0.0140385298 00132
   -0.00222561798 -0.000306343188  -0.00011333473  -0.00278903868 10023
  -0.000578765009  0.000736660522 -0.000189383647 -0.000895918783 01023
    0.00147485819  -0.00155261052   0.00034477395   0.00161162856 00123
  -5.80139952e-05   0.00191091601  -0.00037171105 -0.000136836191 10014
   1.72245995e-05  0.000838557392 -0.000159235554  1.52837213e-05 01014
   0.000151769814   -0.0026198675  0.000497448103  3.24060804e-05 00114
  -4.21455332e-05  0.000127704703 -2.72631933e-05 -4.96385432e-05 10005
  -1.91294313e-05  6.12652133e-05  -1.3124584e-05 -2.91609339e-05 01005
     6.838077e-06 -0.000130712274  2.44570245e-05  3.97962849e-06 00105
       1.08313507      5.79172986    -0.974018198      2.57532672 00060
     -0.106805776    -0.159069429    0.0234281503    -0.134079242 00051
     0.0028388239    -0.102962409    0.0192510464  -0.00393891944 00042
   0.000287191939 -8.25436765e-05  2.96693561e-05  0.000371139263 00033
   8.71056724e-06 -0.000413867825  7.69745976e-05 -4.31992155e-05 00024
   3.36995564e-06  -4.4031976e-06  9.98295386e-07  4.75746142e-06 00015
   1.21525663e-07  1.61066394e-06 -3.01656998e-07 -2.49163851e-07 00006
 ---------------------------------------------
